date,temp,holiday_state,rain_1h,snow_1h,clouds_all,traffic_volume
2016-05-23 21:00:00,292.37,0,0.51,0.0,75,2293
2016-05-23 21:00:00,292.37,0,0.51,0.0,75,2293
2016-05-23 21:00:00,292.37,0,0.51,0.0,75,2293
2016-05-23 22:00:00,291.35,0,0.0,0.0,40,1651
2016-05-23 23:00:00,290.86,0,0.0,0.0,40,1186
2016-05-24 00:00:00,290.59,0,0.51,0.0,90,657
2016-05-24 01:00:00,290.8,0,0.0,0.0,40,432
2016-05-24 02:00:00,290.77,0,0.0,0.0,90,314
2016-05-24 03:00:00,291.18,0,0.0,0.0,90,346
2016-05-24 04:00:00,291.03,0,0.0,0.0,40,877
2016-05-24 05:00:00,290.99,0,0.0,0.0,40,3058
2016-05-24 05:00:00,290.99,0,0.0,0.0,40,3058
2016-05-24 06:00:00,290.58,0,0.0,0.0,75,6167
2016-05-24 06:00:00,290.58,0,0.0,0.0,75,6167
2016-05-24 07:00:00,290.84,0,0.0,0.0,40,6409
2016-05-24 08:00:00,292.43,0,0.0,0.0,40,5301
2016-05-24 10:00:00,294.56,0,0.0,0.0,75,4652
2016-05-24 10:00:00,294.88,0,0.0,0.0,75,4652
2016-05-24 11:00:00,296.5,0,0.0,0.0,75,4621
2016-05-24 12:00:00,297.59,0,0.0,0.0,75,4885
2016-05-24 14:00:00,300.28,0,0.0,0.0,40,5398
2016-05-24 14:00:00,300.18,0,0.0,0.0,40,5398
2016-05-24 15:00:00,300.52,0,0.0,0.0,40,6062
2016-05-24 16:00:00,301.03,0,0.0,0.0,40,6670
2016-05-24 18:00:00,300.06,0,0.0,0.0,1,4611
2016-05-24 18:00:00,299.88,0,0.0,0.0,75,4611
2016-05-24 19:00:00,299.04,0,0.0,0.0,75,3456
2016-05-24 20:00:00,297.97,0,0.0,0.0,1,2933
2016-05-24 21:00:00,296.29,0,0.25,0.0,1,2804
2016-05-24 21:00:00,296.29,0,0.25,0.0,1,2804
2016-05-24 22:00:00,293.89,0,0.0,0.0,40,1871
2016-05-24 23:00:00,292.3,0,0.0,0.0,20,1129
2016-05-25 00:00:00,291.31,0,0.0,0.0,1,718
2016-05-25 01:00:00,290.84,0,0.0,0.0,40,454
2016-05-25 02:00:00,290.45,0,0.0,0.0,20,323
2016-05-25 03:00:00,290.18,0,0.6,0.0,40,356
2016-05-25 04:00:00,289.98,0,0.0,0.0,40,912
2016-05-25 05:00:00,290.04,0,0.0,0.0,75,2981
2016-05-25 06:00:00,290.12,0,0.0,0.0,75,6038
2016-05-25 07:00:00,290.86,0,0.0,0.0,90,6658
2016-05-25 08:00:00,292.62,0,0.0,0.0,90,5879
2016-05-25 10:00:00,292.8,0,3.3,0.0,90,4506
2016-05-25 10:00:00,292.8,0,3.3,0.0,90,4506
2016-05-25 10:00:00,292.8,0,3.3,0.0,90,4506
2016-05-25 10:00:00,293.58,0,2.54,0.0,90,4506
2016-05-25 11:00:00,292.18,0,0.51,0.0,75,4885
2016-05-25 11:00:00,292.18,0,0.51,0.0,75,4885
2016-05-25 12:00:00,292.56,0,0.0,0.0,75,4918
2016-05-25 14:00:00,293.98,0,0.0,0.0,75,5295
2016-05-25 14:00:00,293.98,0,0.0,0.0,75,5295
2016-05-25 14:00:00,294.42,0,0.0,0.0,90,5295
2016-05-25 14:00:00,294.42,0,0.0,0.0,90,5295
2016-05-25 15:00:00,294.95,0,0.6,0.0,90,5537
2016-05-25 16:00:00,295.79,0,0.0,0.0,90,6446
2016-05-25 18:00:00,296.46,0,0.0,0.0,75,4603
2016-05-25 18:00:00,296.5,0,0.0,0.0,75,4603
2016-05-25 19:00:00,296.37,0,0.0,0.0,20,3465
2016-05-25 20:00:00,295.45,0,0.0,0.0,20,3140
2016-05-25 21:00:00,293.62,0,0.0,0.0,20,2945
2016-05-25 22:00:00,292.99,0,0.0,0.0,40,2000
2016-05-25 23:00:00,291.69,0,0.0,0.0,1,1696
2016-05-26 00:00:00,291.15,0,0.0,0.0,20,654
2016-05-26 01:00:00,291.03,0,0.0,0.0,40,440
2016-05-26 02:00:00,290.97,0,1.52,0.0,90,301
2016-05-26 02:00:00,290.97,0,1.52,0.0,90,301
2016-05-26 02:00:00,290.97,0,1.52,0.0,90,301
2016-05-26 03:00:00,290.79,0,10.92,0.0,90,356
2016-05-26 03:00:00,290.79,0,10.92,0.0,90,356
2016-05-26 03:00:00,290.79,0,10.92,0.0,90,356
2016-05-26 04:00:00,290.14,0,1.78,0.0,90,1050
2016-05-26 04:00:00,290.14,0,1.78,0.0,90,1050
2016-05-26 04:00:00,290.14,0,1.78,0.0,90,1050
2016-05-26 05:00:00,289.64,0,0.0,0.0,90,3029
2016-05-26 05:00:00,289.64,0,0.0,0.0,90,3029
2016-05-26 06:00:00,289.28,0,0.0,0.0,90,6075
2016-05-26 06:00:00,289.28,0,0.0,0.0,90,6075
2016-05-26 07:00:00,289.52,0,0.0,0.0,90,6983
2016-05-26 08:00:00,290.15,0,0.0,0.0,75,6176
2016-05-26 10:00:00,293.71,0,0.0,0.0,20,4694
2016-05-26 10:00:00,294.01,0,0.0,0.0,20,4694
2016-05-26 11:00:00,295.48,0,0.0,0.0,1,4919
2016-05-26 12:00:00,297.06,0,0.0,0.0,1,5211
2016-05-26 14:00:00,298.66,0,0.0,0.0,20,5311
2016-05-26 14:00:00,298.75,0,0.0,0.0,20,5311
2016-05-26 15:00:00,299.47,0,0.0,0.0,40,5726
2016-05-26 16:00:00,299.45,0,0.0,0.0,40,6352
2016-05-26 18:00:00,299.25,0,0.0,0.0,1,4729
2016-05-26 18:00:00,299.02,0,0.0,0.0,75,4729
2016-05-26 19:00:00,298.04,0,0.0,0.0,90,3724
2016-05-26 20:00:00,296.56,0,0.0,0.0,90,3399
2016-05-26 21:00:00,294.27,0,0.0,0.0,1,3190
2016-05-26 22:00:00,293.08,0,0.0,0.0,1,2621
2016-05-26 23:00:00,292.21,0,0.0,0.0,90,1363
2016-05-27 00:00:00,290.93,0,0.0,0.0,1,786
2016-05-27 01:00:00,290.36,0,0.0,0.0,1,487
2016-05-27 02:00:00,290.42,0,0.0,0.0,90,327
2016-05-27 03:00:00,290.93,0,0.3,0.0,90,382
2016-05-27 04:00:00,291.31,0,0.51,0.0,90,826
2016-05-27 05:00:00,291.37,0,0.0,0.0,90,2651
2016-05-27 06:00:00,291.44,0,0.0,0.0,90,5332
2016-05-27 07:00:00,291.63,0,0.0,0.0,75,6092
2016-05-27 08:00:00,291.68,0,0.0,0.0,90,5165
2016-05-27 10:00:00,291.62,0,1.02,0.0,90,4507
2016-05-27 10:00:00,291.62,0,1.02,0.0,90,4507
2016-05-27 10:00:00,291.5,0,1.4,0.0,90,4507
2016-05-27 10:00:00,291.5,0,1.4,0.0,90,4507
2016-05-27 11:00:00,290.73,0,2.16,0.0,90,4856
2016-05-27 11:00:00,290.73,0,2.16,0.0,90,4856
2016-05-27 12:00:00,290.82,0,0.76,0.0,90,5181
2016-05-27 12:00:00,290.82,0,0.76,0.0,90,5181
2016-05-27 12:00:00,290.82,0,0.76,0.0,90,5181
2016-05-27 14:00:00,290.87,0,0.89,0.0,90,5095
2016-05-27 14:00:00,290.87,0,0.89,0.0,90,5095
2016-05-27 14:00:00,290.9,0,0.89,0.0,90,5095
2016-05-27 14:00:00,290.9,0,0.89,0.0,90,5095
2016-05-27 15:00:00,290.82,0,0.64,0.0,90,5406
2016-05-27 15:00:00,290.82,0,0.64,0.0,90,5406
2016-05-27 15:00:00,290.82,0,0.64,0.0,90,5406
2016-05-27 16:00:00,290.92,0,0.0,0.0,90,5597
2016-05-27 16:00:00,290.92,0,0.0,0.0,90,5597
2016-05-27 16:00:00,290.92,0,0.0,0.0,90,5597
2016-05-27 18:00:00,291.24,0,0.0,0.0,90,4252
2016-05-27 18:00:00,291.24,0,0.0,0.0,90,4252
2016-05-27 18:00:00,291.24,0,0.0,0.0,90,4252
2016-05-27 18:00:00,291.38,0,0.0,0.0,90,4252
2016-05-27 18:00:00,291.38,0,0.0,0.0,90,4252
2016-05-27 19:00:00,291.45,0,0.25,0.0,75,3481
2016-05-27 20:00:00,291.04,0,0.0,0.0,40,2777
2016-05-27 21:00:00,290.26,0,0.0,0.0,75,2901
2016-05-27 22:00:00,289.96,0,0.0,0.0,75,2686
2016-05-27 23:00:00,289.65,0,0.0,0.0,90,1875
2016-05-28 00:00:00,289.46,0,0.0,0.0,90,1452
2016-05-28 01:00:00,289.27,0,0.0,0.0,90,970
2016-05-28 01:00:00,289.27,0,0.0,0.0,90,970
2016-05-28 02:00:00,289.19,0,0.0,0.0,40,910
2016-05-28 02:00:00,289.19,0,0.0,0.0,40,910
2016-05-28 03:00:00,288.85,0,0.0,0.0,40,644
2016-05-28 03:00:00,288.85,0,0.0,0.0,40,644
2016-05-28 04:00:00,288.69,0,0.0,0.0,90,692
2016-05-28 05:00:00,288.65,0,0.0,0.0,90,1106
2016-05-28 05:00:00,288.65,0,0.0,0.0,90,1106
2016-05-28 05:00:00,288.65,0,0.0,0.0,90,1106
2016-05-28 06:00:00,288.56,0,0.0,0.0,90,1498
2016-05-28 06:00:00,288.56,0,0.0,0.0,90,1498
2016-05-28 06:00:00,288.56,0,0.0,0.0,90,1498
2016-05-28 07:00:00,288.62,0,0.0,0.0,90,1994
2016-05-28 07:00:00,288.62,0,0.0,0.0,90,1994
2016-05-28 08:00:00,288.95,0,0.0,0.0,90,1941
2016-05-28 10:00:00,289.22,0,0.0,0.0,90,3587
2016-05-28 10:00:00,289.3,0,0.0,0.0,90,3587
2016-05-28 11:00:00,289.97,0,0.0,0.0,90,4048
2016-05-28 12:00:00,290.76,0,0.0,0.0,90,4213
2016-05-28 14:00:00,290.96,0,0.51,0.0,90,4274
2016-05-28 14:00:00,290.96,0,0.51,0.0,90,4274
2016-05-28 14:00:00,290.93,0,0.76,0.0,90,4274
2016-05-28 14:00:00,290.93,0,0.76,0.0,90,4274
2016-05-28 15:00:00,291.03,0,1.27,0.0,75,4143
2016-05-28 15:00:00,291.03,0,1.27,0.0,75,4143
2016-05-28 15:00:00,291.03,0,1.27,0.0,75,4143
2016-05-28 15:00:00,291.03,0,1.27,0.0,75,4143
2016-05-28 16:00:00,290.83,0,0.51,0.0,90,3941
2016-05-28 16:00:00,290.83,0,0.51,0.0,90,3941
2016-05-28 16:00:00,290.83,0,0.51,0.0,90,3941
2016-05-28 16:00:00,290.83,0,0.51,0.0,90,3941
2016-05-28 18:00:00,291.44,0,0.0,0.0,90,3556
2016-05-28 18:00:00,291.44,0,0.0,0.0,90,3556
2016-05-28 18:00:00,291.47,0,0.0,0.0,75,3556
2016-05-28 19:00:00,291.12,0,0.0,0.0,90,3010
2016-05-28 19:00:00,291.12,0,0.0,0.0,90,3010
2016-05-28 20:00:00,290.77,0,0.0,0.0,90,2598
2016-05-28 20:00:00,290.77,0,0.0,0.0,90,2598
2016-05-28 21:00:00,290.54,0,0.0,0.0,90,2582
2016-05-28 22:00:00,290.1,0,0.0,0.0,1,2668
2016-05-28 22:00:00,290.1,0,0.0,0.0,1,2668
2016-05-28 23:00:00,289.79,0,0.0,0.0,90,2134
2016-05-28 23:00:00,289.79,0,0.0,0.0,90,2134
2016-05-29 00:00:00,289.7,0,0.0,0.0,90,1452
2016-05-29 01:00:00,289.69,0,0.0,0.0,90,1065
2016-05-29 02:00:00,289.55,0,0.0,0.0,90,859
2016-05-29 03:00:00,289.37,0,1.2,0.0,75,398
2016-05-29 03:00:00,289.37,0,1.2,0.0,75,398
2016-05-29 03:00:00,289.37,0,1.2,0.0,75,398
2016-05-29 04:00:00,289.16,0,0.25,0.0,90,379
2016-05-29 04:00:00,289.16,0,0.25,0.0,90,379
2016-05-29 05:00:00,289.35,0,0.0,0.0,90,557
2016-05-29 05:00:00,289.35,0,0.0,0.0,90,557
2016-05-29 06:00:00,289.36,0,0.0,0.0,75,966
2016-05-29 06:00:00,289.36,0,0.0,0.0,75,966
2016-05-29 06:00:00,289.36,0,0.0,0.0,75,966
2016-05-29 07:00:00,289.69,0,0.0,0.0,90,1372
2016-05-29 08:00:00,290.04,0,0.0,0.0,90,1711
2016-05-29 10:00:00,292.16,0,0.0,0.0,75,3307
2016-05-29 10:00:00,292.05,0,0.0,0.0,75,3307
2016-05-29 11:00:00,293.72,0,0.0,0.0,75,3854
2016-05-29 12:00:00,295.01,0,0.0,0.0,75,3997
2016-05-29 14:00:00,296.04,0,0.0,0.0,40,3835
2016-05-29 14:00:00,296.61,0,0.0,0.0,75,3835
2016-05-29 15:00:00,296.91,0,0.0,0.0,75,3769
2016-05-29 16:00:00,297.41,0,0.0,0.0,40,3530
2016-05-29 17:00:00,297.85,0,0.0,0.0,40,3572
2016-05-29 18:00:00,297.4,0,0.0,0.0,40,3250
2016-05-29 19:00:00,296.3,0,0.0,0.0,40,3064
2016-05-29 19:00:00,296.3,0,0.0,0.0,40,3064
2016-05-29 20:00:00,294.98,0,0.0,0.0,40,3012
2016-05-29 21:00:00,292.8,0,0.0,0.0,20,2786
2016-05-29 22:00:00,290.29,0,0.0,0.0,1,2548
2016-05-29 23:00:00,289.37,0,0.0,0.0,1,1782
2016-05-30 00:00:00,288.38,1,0.0,0.0,1,1082
2016-05-30 01:00:00,287.57,0,0.0,0.0,1,607
2016-05-30 01:00:00,287.57,0,0.0,0.0,1,607
2016-05-30 02:00:00,287.03,0,0.0,0.0,1,543
2016-05-30 02:00:00,287.03,0,0.0,0.0,1,543
2016-05-30 03:00:00,286.21,0,0.0,0.0,1,309
2016-05-30 03:00:00,286.21,0,0.0,0.0,1,309
2016-05-30 04:00:00,285.51,0,0.0,0.0,1,293
2016-05-30 04:00:00,285.51,0,0.0,0.0,1,293
2016-05-30 05:00:00,285.91,0,0.0,0.0,1,488
2016-05-30 05:00:00,285.91,0,0.0,0.0,1,488
2016-05-30 06:00:00,285.59,0,0.0,0.0,20,895
2016-05-30 06:00:00,285.59,0,0.0,0.0,20,895
2016-05-30 07:00:00,287.66,0,0.25,0.0,1,1036
2016-05-30 07:00:00,287.66,0,0.25,0.0,1,1036
2016-05-30 07:00:00,287.66,0,0.25,0.0,1,1036
2016-05-30 08:00:00,290.2,0,0.0,0.0,75,1258
2016-05-30 10:00:00,295.46,0,0.0,0.0,75,2614
2016-05-30 10:00:00,295.51,0,0.0,0.0,75,2614
2016-05-30 11:00:00,297.56,0,0.0,0.0,75,3230
2016-05-30 12:00:00,298.85,0,0.0,0.0,40,3551
2016-05-30 14:00:00,300.28,0,0.0,0.0,40,3997
2016-05-30 14:00:00,300.32,0,0.0,0.0,40,3997
2016-05-30 15:00:00,300.87,0,0.0,0.0,40,4001
2016-05-30 16:00:00,301.18,0,0.0,0.0,40,3924
2016-05-30 18:00:00,300.59,0,0.0,0.0,1,3770
2016-05-30 18:00:00,300.41,0,0.0,0.0,1,3770
2016-05-30 19:00:00,299.33,0,0.0,0.0,75,3610
2016-05-30 20:00:00,298.22,0,0.0,0.0,75,2946
2016-05-30 21:00:00,296.62,0,0.0,0.0,75,2650
2016-05-30 22:00:00,295.8,0,0.0,0.0,75,1969
2016-05-30 23:00:00,295.16,0,0.0,0.0,75,1126
2016-05-31 00:00:00,294.75,0,0.0,0.0,75,689
2016-05-31 01:00:00,294.04,0,0.0,0.0,75,468
2016-05-31 02:00:00,293.62,0,0.0,0.0,75,357
2016-05-31 03:00:00,292.85,0,0.0,0.0,75,534
2016-05-31 03:00:00,292.85,0,0.0,0.0,75,534
2016-05-31 04:00:00,292.19,0,0.0,0.0,75,1334
2016-05-31 05:00:00,291.74,0,0.0,0.0,75,3188
2016-05-31 06:00:00,291.12,0,0.0,0.0,75,6223
2016-05-31 07:00:00,291.42,0,0.0,0.0,90,6790
2016-05-31 08:00:00,291.46,0,0.4,0.0,90,5563
2016-05-31 10:00:00,291.48,0,0.0,0.0,90,4368
2016-05-31 10:00:00,291.48,0,0.0,0.0,90,4368
2016-05-31 10:00:00,291.52,0,0.0,0.0,90,4368
2016-05-31 10:00:00,291.52,0,0.0,0.0,90,4368
2016-05-31 11:00:00,292.62,0,0.0,0.0,90,4698
2016-05-31 12:00:00,293.41,0,0.0,0.0,90,4897
2016-05-31 14:00:00,294.05,0,0.0,0.0,90,5383
2016-05-31 14:00:00,293.92,0,0.0,0.0,90,5383
2016-05-31 15:00:00,294.21,0,0.51,0.0,75,5869
2016-05-31 16:00:00,294.4,0,0.0,0.0,75,6396
2016-05-31 16:00:00,294.4,0,0.0,0.0,75,6396
2016-05-31 18:00:00,294.94,0,0.0,0.0,40,4418
2016-05-31 18:00:00,294.98,0,0.0,0.0,75,4418
2016-05-31 19:00:00,295.06,0,0.0,0.0,75,3192
2016-05-31 20:00:00,294.51,0,0.0,0.0,75,2788
2016-05-31 21:00:00,292.22,0,0.0,0.0,75,2526
2016-05-31 22:00:00,290.6,0,0.0,0.0,20,1814
2016-05-31 23:00:00,289.9,0,0.0,0.0,1,1163
2016-06-01 00:00:00,289.5,0,0.0,0.0,20,628
2016-06-01 01:00:00,289.48,0,0.0,0.0,20,441
2016-06-01 02:00:00,289.42,0,0.0,0.0,20,321
2016-06-01 03:00:00,289.01,0,0.0,0.0,1,337
2016-06-01 04:00:00,288.47,0,0.0,0.0,1,917
2016-06-01 05:00:00,287.49,0,0.0,0.0,20,3160
2016-06-01 06:00:00,287.13,0,0.0,0.0,20,6157
2016-06-01 07:00:00,287.8,0,0.0,0.0,20,6442
2016-06-01 08:00:00,288.54,0,0.0,0.0,40,6264
2016-06-01 10:00:00,289.06,0,0.0,0.0,90,4831
2016-06-01 10:00:00,289.06,0,0.0,0.0,90,4831
2016-06-01 11:00:00,289.67,0,0.0,0.0,90,5082
2016-06-01 12:00:00,289.63,0,0.0,0.0,90,5094
2016-06-01 14:00:00,290.11,0,0.0,0.0,90,5297
2016-06-01 14:00:00,290.06,0,0.0,0.0,90,5297
2016-06-01 15:00:00,290.71,0,0.0,0.0,90,5649
2016-06-01 16:00:00,290.68,0,0.0,0.0,75,6572
2016-06-01 18:00:00,290.89,0,0.0,0.0,90,4689
2016-06-01 18:00:00,290.57,0,0.0,0.0,90,4689
2016-06-01 19:00:00,290.51,0,0.0,0.0,90,3538
2016-06-01 20:00:00,290.05,0,0.0,0.0,75,3083
2016-06-01 21:00:00,288.77,0,0.0,0.0,40,2799
2016-06-01 22:00:00,288.38,0,0.0,0.0,75,1922
2016-06-01 23:00:00,288.28,0,0.0,0.0,75,1169
2016-06-02 00:00:00,288.15,0,0.0,0.0,75,664
2016-06-02 01:00:00,287.72,0,0.0,0.0,75,393
2016-06-02 02:00:00,287.36,0,0.0,0.0,90,291
2016-06-02 03:00:00,287.17,0,0.0,0.0,90,353
2016-06-02 04:00:00,286.69,0,0.0,0.0,75,930
2016-06-02 05:00:00,286.05,0,0.0,0.0,75,3008
2016-06-02 06:00:00,285.71,0,0.0,0.0,75,5485
2016-06-02 07:00:00,286.46,0,0.0,0.0,75,6476
2016-06-02 08:00:00,287.2,0,0.0,0.0,40,5613
2016-06-02 10:00:00,289.13,0,0.0,0.0,75,4625
2016-06-02 10:00:00,289.14,0,0.0,0.0,75,4625
2016-06-02 11:00:00,290.08,0,0.0,0.0,75,4750
2016-06-02 12:00:00,291.12,0,0.0,0.0,40,5047
2016-06-02 14:00:00,292.73,0,0.0,0.0,40,5269
2016-06-02 14:00:00,293.25,0,0.0,0.0,75,5269
2016-06-02 15:00:00,294.42,0,0.0,0.0,40,5772
2016-06-02 16:00:00,294.71,0,0.0,0.0,20,6339
2016-06-02 18:00:00,295.46,0,0.0,0.0,1,4795
2016-06-02 18:00:00,295.28,0,0.0,0.0,1,4795
2016-06-02 19:00:00,295.07,0,0.0,0.0,1,3666
2016-06-02 20:00:00,294.36,0,0.0,0.0,1,3184
2016-06-02 21:00:00,291.67,0,0.0,0.0,20,3183
2016-06-02 22:00:00,288.57,0,0.0,0.0,1,3268
2016-06-02 23:00:00,287.63,0,0.0,0.0,1,2061
2016-06-03 00:00:00,287.62,0,0.0,0.0,1,993
2016-06-03 01:00:00,288.01,0,0.0,0.0,20,596
2016-06-03 02:00:00,288.34,0,0.0,0.0,75,504
2016-06-03 03:00:00,288.48,0,0.0,0.0,75,571
2016-06-03 04:00:00,288.67,0,0.0,0.0,40,933
2016-06-03 05:00:00,288.55,0,0.0,0.0,75,3016
2016-06-03 06:00:00,288.61,0,0.0,0.0,75,5444
2016-06-03 07:00:00,289.26,0,0.0,0.0,75,6459
2016-06-03 08:00:00,290.74,0,0.0,0.0,75,5471
2016-06-03 09:00:00,292.16,0,0.0,0.0,75,5126
2016-06-03 10:00:00,292.64,0,0.0,0.0,90,4695
2016-06-03 11:00:00,292.34,0,1.02,0.0,90,4991
2016-06-03 12:00:00,292.07,0,0.25,0.0,90,5254
2016-06-03 12:00:00,292.07,0,0.25,0.0,90,5254
2016-06-03 13:00:00,291.7,0,0.76,0.0,90,5185
2016-06-03 13:00:00,291.7,0,0.76,0.0,90,5185
2016-06-03 14:00:00,291.69,0,2.68,0.0,90,5364
2016-06-03 15:00:00,291.44,0,0.51,0.0,90,5723
2016-06-03 15:00:00,291.44,0,0.51,0.0,90,5723
2016-06-03 16:00:00,291.16,0,1.41,0.0,90,5933
2016-06-03 16:00:00,291.16,0,1.41,0.0,90,5933
2016-06-03 16:00:00,291.16,0,1.41,0.0,90,5933
2016-06-03 17:00:00,291.36,0,0.0,0.0,90,5924
2016-06-03 17:00:00,291.36,0,0.0,0.0,90,5924
2016-06-03 18:00:00,291.5,0,0.0,0.0,90,4946
2016-06-03 18:00:00,291.5,0,0.0,0.0,90,4946
2016-06-03 19:00:00,291.62,0,0.0,0.0,75,3800
2016-06-03 20:00:00,291.74,0,0.0,0.0,75,3023
2016-06-03 21:00:00,290.68,0,0.0,0.0,75,3260
2016-06-03 22:00:00,290.32,0,0.7,0.0,40,2685
2016-06-03 23:00:00,289.77,0,0.0,0.0,1,1999
2016-06-03 23:00:00,289.77,0,0.0,0.0,1,1999
2016-06-04 00:00:00,289.47,0,0.0,0.0,90,1259
2016-06-04 01:00:00,289.56,0,0.0,0.0,90,797
2016-06-04 01:00:00,289.56,0,0.0,0.0,90,797
2016-06-04 02:00:00,289.21,0,0.0,0.0,90,789
2016-06-04 03:00:00,288.85,0,0.51,0.0,90,477
2016-06-04 03:00:00,288.85,0,0.51,0.0,90,477
2016-06-04 04:00:00,288.26,0,0.0,0.0,90,483
2016-06-04 05:00:00,287.83,0,0.0,0.0,75,936
2016-06-04 06:00:00,287.65,0,0.0,0.0,40,1625
2016-06-04 06:00:00,287.65,0,0.0,0.0,40,1625
2016-06-04 07:00:00,288.26,0,0.0,0.0,75,2415
2016-06-04 08:00:00,289.17,0,0.0,0.0,75,3320
2016-06-04 09:00:00,290.82,0,0.0,0.0,40,3957
2016-06-04 10:00:00,292.11,0,0.0,0.0,40,4284
2016-06-04 11:00:00,292.76,0,0.0,0.0,90,4669
2016-06-04 12:00:00,292.54,0,0.0,0.0,90,4732
2016-06-04 12:00:00,292.54,0,0.0,0.0,90,4732
2016-06-04 12:00:00,292.54,0,0.0,0.0,90,4732
2016-06-04 13:00:00,292.57,0,2.79,0.0,40,4968
2016-06-04 13:00:00,292.57,0,2.79,0.0,40,4968
2016-06-04 14:00:00,293.21,0,0.0,0.0,90,5104
2016-06-04 15:00:00,293.88,0,0.0,0.0,75,4875
2016-06-04 16:00:00,292.68,0,0.0,0.0,75,4805
2016-06-04 17:00:00,292.4,0,1.52,0.0,75,4609
2016-06-04 18:00:00,291.44,0,0.0,0.0,90,4333
2016-06-04 18:00:00,291.44,0,0.0,0.0,90,4333
2016-06-04 19:00:00,290.91,0,0.0,0.0,90,3619
2016-06-04 19:00:00,290.91,0,0.0,0.0,90,3619
2016-06-04 20:00:00,290.1,0,0.0,0.0,75,3491
2016-06-04 21:00:00,289.55,0,0.0,0.0,90,3299
2016-06-04 22:00:00,288.81,0,0.0,0.0,90,2944
2016-06-04 23:00:00,288.04,0,0.0,0.0,75,2418
2016-06-05 00:00:00,287.28,0,0.0,0.0,40,1648
2016-06-05 01:00:00,286.59,0,0.0,0.0,1,913
2016-06-05 02:00:00,286.2,0,0.0,0.0,1,704
2016-06-05 03:00:00,285.7,0,0.9,0.0,20,369
2016-06-05 04:00:00,285.59,0,0.0,0.0,20,364
2016-06-05 05:00:00,285.6,0,0.0,0.0,1,555
2016-06-05 06:00:00,285.69,0,0.0,0.0,1,1003
2016-06-05 07:00:00,287.47,0,0.0,0.0,1,1372
2016-06-05 08:00:00,289.62,0,0.0,0.0,1,2211
2016-06-05 09:00:00,291.75,0,0.0,0.0,20,3126
2016-06-05 10:00:00,293.7,0,0.0,0.0,40,3833
2016-06-05 11:00:00,295.87,0,0.0,0.0,20,4397
2016-06-05 12:00:00,297.5,0,0.0,0.0,40,4798
2016-06-05 13:00:00,298.71,0,0.0,0.0,20,4656
2016-06-05 14:00:00,299.63,0,0.0,0.0,40,4753
2016-06-05 15:00:00,299.94,0,0.0,0.0,40,4582
2016-06-05 16:00:00,299.73,0,0.0,0.0,40,4607
2016-06-05 17:00:00,299.84,0,0.0,0.0,40,4549
2016-06-05 18:00:00,299.07,0,0.0,0.0,20,4375
2016-06-05 19:00:00,298.44,0,0.0,0.0,20,3634
2016-06-05 20:00:00,296.94,0,0.0,0.0,20,2890
2016-06-05 21:00:00,294.14,0,0.0,0.0,20,2796
2016-06-05 22:00:00,292.26,0,0.0,0.0,20,2081
2016-06-05 23:00:00,290.8,0,0.0,0.0,20,1256
2016-06-06 00:00:00,289.26,0,0.0,0.0,1,650
2016-06-06 01:00:00,288.23,0,0.0,0.0,1,435
2016-06-06 02:00:00,287.97,0,0.0,0.0,1,320
2016-06-06 03:00:00,288.24,0,0.0,0.0,20,343
2016-06-06 04:00:00,288.31,0,0.0,0.0,75,906
2016-06-06 05:00:00,288.55,0,0.0,0.0,40,2994
2016-06-06 06:00:00,287.32,0,0.25,0.0,90,5188
2016-06-06 06:00:00,287.32,0,0.25,0.0,90,5188
2016-06-06 07:00:00,286.67,0,0.0,0.0,40,6592
2016-06-06 08:00:00,287.51,0,0.0,0.0,20,5564
2016-06-06 09:00:00,289.64,0,0.0,0.0,20,4879
2016-06-06 10:00:00,290.89,0,0.0,0.0,20,4642
2016-06-06 11:00:00,291.06,0,0.0,0.0,75,4618
2016-06-06 12:00:00,291.13,0,0.0,0.0,90,4872
2016-06-06 13:00:00,291.41,0,0.0,0.0,75,4809
2016-06-06 14:00:00,292.32,0,0.0,0.0,75,5058
2016-06-06 15:00:00,292.16,0,0.0,0.0,90,5519
2016-06-06 16:00:00,293.15,0,0.0,0.0,75,6473
2016-06-06 17:00:00,292.83,0,0.0,0.0,75,5975
2016-06-06 18:00:00,292.77,0,0.0,0.0,40,4435
2016-06-06 19:00:00,293.0,0,0.0,0.0,40,3377
2016-06-06 20:00:00,291.98,0,0.0,0.0,40,2784
2016-06-06 21:00:00,290.47,0,0.0,0.0,20,2654
2016-06-06 22:00:00,289.23,0,0.0,0.0,20,1771
2016-06-06 23:00:00,287.96,0,0.0,0.0,20,1095
2016-06-07 00:00:00,286.86,0,0.0,0.0,1,636
2016-06-07 01:00:00,285.86,0,0.0,0.0,1,388
2016-06-07 02:00:00,285.05,0,0.0,0.0,1,297
2016-06-07 03:00:00,284.18,0,0.0,0.0,1,337
2016-06-07 04:00:00,282.82,0,0.0,0.0,1,896
2016-06-07 05:00:00,282.22,0,0.0,0.0,20,3108
2016-06-07 06:00:00,282.09,0,0.0,0.0,20,5694
2016-06-07 07:00:00,284.18,0,0.0,0.0,1,6435
2016-06-07 08:00:00,286.0,0,0.0,0.0,1,5711
2016-06-07 09:00:00,288.03,0,0.0,0.0,1,5416
2016-06-07 10:00:00,289.12,0,0.0,0.0,20,4603
