date,WSPM,RAIN,DEWP,PRES,TEMP,O3,CO,NO2,SO2,PM10
2014-09-08 00:00:00,1.4,0.0,6.9,1003.4,25.3,69.0,1100.0,49.0,5.0,101.0
2014-09-08 01:00:00,2.4,0.0,3.9,1003.6,24.1,72.0,300.0,19.0,2.0,7.0
2014-09-08 02:00:00,3.6,0.0,2.7,1004.0,24.0,73.0,200.0,18.0,2.0,13.0
2014-09-08 03:00:00,2.4,0.0,4.0,1004.5,22.4,72.0,200.0,22.0,2.0,14.0
2014-09-08 04:00:00,1.7,0.0,3.2,1005.0,22.1,61.0,200.0,26.0,2.0,13.0
2014-09-08 05:00:00,1.8,0.0,3.5,1005.6,21.9,53.0,200.0,29.0,3.0,19.0
2014-09-08 06:00:00,1.3,0.0,5.1,1005.7,20.7,47.0,300.0,31.0,5.0,13.0
2014-09-08 07:00:00,2.0,0.0,4.4,1005.6,24.7,46.0,300.0,34.0,7.0,25.0
2014-09-08 08:00:00,1.8,0.0,4.2,1005.9,25.7,50.0,400.0,31.0,10.0,31.0
2014-09-08 09:00:00,4.3,0.0,3.3,1005.9,26.8,56.0,300.0,28.0,13.0,34.0
2014-09-08 10:00:00,3.5,0.0,3.3,1005.2,27.6,65.0,300.0,19.0,11.0,31.0
2014-09-08 11:00:00,2.8,0.0,3.1,1004.5,28.2,73.0,300.0,14.0,6.0,16.0
2014-09-08 12:00:00,1.6,0.0,2.7,1003.7,28.6,82.0,300.0,9.0,4.0,26.0
2014-09-08 13:00:00,1.8,0.0,3.2,1002.8,29.2,94.0,300.0,8.0,4.0,11.0
2014-09-08 14:00:00,1.3,0.0,2.7,1002.2,29.5,104.0,300.0,9.0,6.0,5.0
2014-09-08 15:00:00,2.1,0.0,4.7,1001.7,29.3,111.0,300.0,11.0,7.0,22.0
2014-09-08 16:00:00,1.6,0.0,6.4,1001.8,27.6,117.0,300.0,14.0,7.0,22.0
2014-09-08 17:00:00,1.8,0.0,6.2,1001.8,26.8,114.0,500.0,24.0,6.0,69.0
2014-09-08 18:00:00,1.2,0.0,7.5,1002.2,24.9,113.0,500.0,28.0,6.0,110.0
2014-09-08 19:00:00,1.5,0.0,8.9,1002.7,22.4,102.0,500.0,41.0,6.0,102.0
2014-09-08 20:00:00,1.1,0.0,9.6,1002.7,20.4,85.0,600.0,47.0,5.0,78.0
2014-09-08 21:00:00,1.6,0.0,12.2,1002.8,19.9,64.0,600.0,56.0,6.0,78.0
2014-09-08 22:00:00,0.0,0.0,12.3,1002.8,17.2,36.0,700.0,72.0,7.0,75.0
2014-09-08 23:00:00,0.6,0.0,12.1,1002.9,16.3,13.0,700.0,93.0,8.0,79.0
2014-09-09 00:00:00,0.1,0.0,12.4,1002.9,15.3,3.0,800.0,98.0,6.0,101.0
2014-09-09 01:00:00,0.5,0.0,12.9,1002.8,14.9,2.0,700.0,97.0,6.0,108.0
2014-09-09 02:00:00,1.2,0.0,9.6,1002.9,18.8,2.0,800.0,96.0,6.0,105.0
2014-09-09 03:00:00,0.9,0.0,9.8,1002.9,19.1,2.0,700.0,85.0,5.0,94.0
2014-09-09 04:00:00,0.1,0.0,11.0,1003.3,16.5,2.0,600.0,88.0,6.0,57.0
2014-09-09 05:00:00,0.3,0.0,11.8,1003.5,15.6,2.0,600.0,79.0,6.0,70.0
2014-09-09 06:00:00,0.5,0.0,12.7,1003.9,17.4,18.0,400.0,54.0,6.0,47.0
2014-09-09 07:00:00,1.2,0.0,9.7,1004.2,21.8,29.0,500.0,44.0,5.0,49.0
2014-09-09 08:00:00,1.6,0.0,9.8,1004.7,23.8,36.0,500.0,45.0,6.0,68.0
2014-09-09 09:00:00,1.2,0.0,10.0,1004.8,25.4,47.0,500.0,45.0,7.0,74.0
2014-09-09 10:00:00,1.1,0.0,10.0,1004.5,26.7,69.0,500.0,34.0,8.0,61.0
2014-09-09 11:00:00,1.8,0.0,11.4,1003.9,27.8,77.0,600.0,46.0,8.0,67.0
2014-09-09 12:00:00,2.8,0.0,12.2,1003.5,28.7,105.0,700.0,56.0,10.0,82.0
2014-09-09 13:00:00,0.9,0.0,13.5,1002.8,29.7,151.0,700.0,44.0,12.0,114.0
2014-09-09 14:00:00,2.8,0.0,12.3,1002.6,29.4,176.0,700.0,41.0,13.0,142.0
2014-09-09 15:00:00,2.0,0.0,11.7,1002.4,29.2,187.0,700.0,30.0,12.0,342.0
2014-09-09 16:00:00,1.8,0.0,11.7,1002.5,27.7,187.0,600.0,22.0,12.0,83.0
2014-09-09 17:00:00,1.6,0.0,12.2,1002.8,27.4,164.0,500.0,21.0,10.0,67.0
2014-09-09 18:00:00,1.0,0.0,13.7,1003.1,24.8,154.0,700.0,33.0,9.0,95.0
2014-09-09 19:00:00,0.6,0.0,15.6,1003.6,21.8,136.0,700.0,41.0,8.0,114.0
2014-09-09 20:00:00,0.0,0.0,16.1,1004.3,20.5,105.0,800.0,52.0,7.0,104.0
2014-09-09 21:00:00,1.0,0.0,15.3,1005.0,20.5,63.0,1000.0,75.0,6.0,118.0
2014-09-09 22:00:00,0.7,0.0,14.4,1005.1,22.3,27.0,1300.0,111.0,7.0,116.0
2014-09-09 23:00:00,1.4,0.0,14.6,1005.7,20.3,43.0,1200.0,98.0,9.0,131.0
2014-09-10 00:00:00,0.0,0.0,15.6,1006.0,19.1,78.0,1000.0,53.0,11.0,78.0
2014-09-10 01:00:00,0.9,0.0,14.0,1005.9,19.2,68.0,1100.0,55.0,12.0,85.0
2014-09-10 02:00:00,0.7,0.0,15.1,1006.0,18.2,57.0,1100.0,50.0,6.0,89.0
2014-09-10 03:00:00,0.0,0.0,15.6,1006.1,17.3,39.0,1100.0,64.0,4.0,87.0
2014-09-10 04:00:00,0.1,0.0,15.7,1006.5,17.2,23.0,1100.0,81.0,5.0,89.0
2014-09-10 05:00:00,1.2,0.0,15.4,1007.1,19.5,19.0,1100.0,69.0,2.0,92.0
2014-09-10 06:00:00,1.0,0.0,15.3,1008.0,20.7,4.0,1400.0,98.0,4.0,102.0
2014-09-10 07:00:00,1.3,0.0,15.4,1008.4,22.3,3.0,1800.0,100.0,3.0,145.0
2014-09-10 08:00:00,1.2,0.0,15.5,1008.7,23.5,18.0,1800.0,93.0,6.0,146.0
2014-09-10 09:00:00,1.9,0.0,15.3,1008.9,25.0,38.0,1800.0,88.0,11.0,179.0
2014-09-10 10:00:00,1.4,0.0,15.2,1008.6,26.5,79.0,1800.0,71.0,22.0,116.0
2014-09-10 11:00:00,1.3,0.0,14.2,1007.9,27.5,104.0,1700.0,69.0,25.0,132.0
2014-09-10 12:00:00,1.5,0.0,13.4,1007.5,28.3,147.0,1300.0,50.0,26.0,89.0
2014-09-10 13:00:00,2.6,0.0,11.9,1007.0,29.4,188.0,1100.0,30.0,22.0,57.0
2014-09-10 14:00:00,2.9,0.0,11.5,1006.6,29.0,183.0,700.0,22.0,18.0,38.0
2014-09-10 15:00:00,2.8,0.0,11.4,1006.5,28.3,191.0,800.0,23.0,14.0,46.0
2014-09-10 16:00:00,1.8,0.0,11.5,1006.4,27.5,183.0,800.0,26.0,12.0,90.0
2014-09-10 17:00:00,2.3,0.0,11.8,1006.3,26.9,180.0,800.0,28.0,13.0,214.0
2014-09-10 18:00:00,0.8,0.0,13.3,1006.2,24.4,186.0,900.0,38.0,16.0,111.0
2014-09-10 19:00:00,0.9,0.0,15.3,1006.8,22.2,149.0,800.0,48.0,13.0,109.0
2014-09-10 20:00:00,0.6,0.0,15.8,1007.3,21.0,94.0,900.0,58.0,6.0,126.0
2014-09-10 21:00:00,0.7,0.0,15.4,1007.9,20.6,68.0,1000.0,73.0,5.0,124.0
2014-09-10 22:00:00,0.6,0.0,16.2,1008.1,19.7,38.0,1300.0,95.0,3.0,116.0
2014-09-10 23:00:00,0.6,0.0,16.1,1008.1,18.9,9.0,1500.0,139.0,5.0,124.0
2014-09-11 00:00:00,0.2,0.0,15.9,1008.1,18.9,44.0,1300.0,102.0,8.0,124.0
2014-09-11 01:00:00,0.5,0.0,16.8,1007.9,19.2,48.0,1300.0,76.0,6.0,108.0
2014-09-11 02:00:00,0.5,0.0,16.5,1008.0,18.5,40.0,1300.0,70.0,3.0,106.0
2014-09-11 03:00:00,0.7,0.0,15.4,1007.7,18.0,56.0,1200.0,50.0,4.0,95.0
2014-09-11 04:00:00,0.8,0.0,16.1,1007.7,19.8,25.0,1300.0,75.0,3.0,76.0
2014-09-11 05:00:00,1.3,0.0,15.0,1008.1,21.1,2.0,1500.0,99.0,4.0,128.0
2014-09-11 06:00:00,0.2,0.0,16.1,1008.3,21.4,2.0,1200.0,88.0,3.0,130.0
2014-09-11 07:00:00,1.0,0.0,15.3,1008.8,21.9,3.0,1100.0,83.0,3.0,124.0
2014-09-11 08:00:00,1.6,0.0,15.7,1008.5,23.1,13.0,1200.0,77.0,5.0,128.0
2014-09-11 09:00:00,1.8,0.0,15.5,1008.5,23.7,19.0,1500.0,81.0,8.0,248.0
2014-09-11 10:00:00,1.8,0.0,15.6,1007.7,25.0,26.0,1700.0,92.0,15.0,143.0
2014-09-11 11:00:00,1.3,0.0,16.2,1007.5,26.6,29.0,1900.0,102.0,26.0,150.0
2014-09-11 12:00:00,1.5,0.0,15.2,1006.9,26.8,79.0,2000.0,80.0,66.0,202.0
2014-09-11 13:00:00,1.4,0.0,15.7,1006.4,26.7,89.0,2400.0,88.0,56.0,180.0
2014-09-11 14:00:00,1.2,0.0,16.0,1006.2,26.0,129.0,2300.0,69.0,50.0,136.0
2014-09-11 15:00:00,1.2,0.0,17.5,1005.9,25.6,155.0,2100.0,52.0,38.0,236.0
2014-09-11 16:00:00,1.7,0.0,16.6,1006.1,24.9,142.0,2500.0,52.0,31.0,157.0
2014-09-11 17:00:00,2.1,0.0,15.1,1006.2,23.6,142.0,2400.0,60.0,29.0,167.0
2014-09-11 18:00:00,1.8,0.0,15.8,1006.5,22.2,104.0,1900.0,73.0,18.0,197.0
2014-09-11 19:00:00,1.0,0.0,15.5,1007.1,22.9,91.0,1600.0,76.0,23.0,117.0
2014-09-11 20:00:00,1.4,2.2,18.7,1007.8,22.3,70.0,1400.0,86.0,22.0,130.0
2014-09-11 21:00:00,1.2,0.2,18.9,1008.0,21.3,50.0,1900.0,80.0,11.0,175.0
2014-09-11 22:00:00,0.7,0.0,19.3,1007.8,20.3,58.0,2000.0,59.0,6.0,118.0
2014-09-11 23:00:00,0.8,0.0,19.3,1007.8,20.1,79.0,1700.0,45.0,6.0,113.0
2014-09-12 00:00:00,0.8,0.0,19.1,1008.0,19.8,76.0,1700.0,41.0,5.0,106.0
2014-09-12 01:00:00,0.6,0.0,18.1,1008.2,19.6,35.0,1700.0,67.0,3.0,116.0
2014-09-12 02:00:00,1.3,0.6,18.3,1008.2,19.6,13.0,1700.0,87.0,4.0,126.0
2014-09-12 03:00:00,1.2,0.3,18.5,1008.3,19.5,22.0,1000.0,73.0,2.0,110.0
2014-09-12 04:00:00,1.2,0.4,18.0,1008.2,19.2,28.0,900.0,58.0,2.0,92.0
2014-09-12 05:00:00,0.9,0.1,17.5,1008.6,18.8,38.0,900.0,39.0,2.0,76.0
2014-09-12 06:00:00,0.1,0.0,17.9,1008.7,18.7,38.0,800.0,35.0,2.0,67.0
2014-09-12 07:00:00,1.4,0.0,17.7,1009.0,19.2,21.0,900.0,48.0,2.0,65.0
2014-09-12 08:00:00,0.5,0.0,17.4,1009.3,19.3,14.0,900.0,60.0,2.0,64.0
2014-09-12 09:00:00,0.7,0.0,17.3,1009.2,20.3,11.0,1000.0,70.0,2.0,59.0
2014-09-12 10:00:00,1.0,0.0,15.7,1009.1,21.6,17.0,900.0,67.0,2.0,63.0
2014-09-12 11:00:00,0.9,0.0,14.6,1008.7,22.8,34.0,900.0,67.0,2.0,56.0
2014-09-12 12:00:00,1.1,0.0,16.3,1008.5,23.2,35.0,1000.0,79.0,2.0,71.0
2014-09-12 13:00:00,0.8,0.0,15.6,1008.0,23.8,55.0,1000.0,72.0,3.0,52.0
2014-09-12 14:00:00,1.5,0.0,15.7,1007.8,23.9,81.0,800.0,61.0,4.0,49.0
2014-09-12 15:00:00,1.3,0.0,16.1,1007.5,23.3,73.0,800.0,71.0,3.0,103.0
2014-09-12 16:00:00,1.9,0.0,16.3,1007.6,22.8,77.0,800.0,70.0,3.0,134.0
2014-09-12 17:00:00,1.0,0.0,16.4,1008.0,22.1,56.0,700.0,55.0,2.0,85.0
2014-09-12 18:00:00,0.8,0.0,16.3,1008.1,21.6,46.0,800.0,62.0,2.0,66.0
2014-09-12 19:00:00,0.5,0.0,16.8,1008.4,21.0,35.0,800.0,71.0,2.0,86.0
2014-09-12 20:00:00,0.7,0.0,16.8,1008.9,20.4,39.0,800.0,62.0,2.0,73.0
2014-09-12 21:00:00,0.8,0.0,16.7,1008.9,20.3,26.0,800.0,71.0,2.0,87.0
2014-09-12 22:00:00,0.8,0.0,17.4,1008.8,19.4,15.0,900.0,82.0,2.0,98.0
2014-09-12 23:00:00,0.4,0.0,17.3,1008.7,19.3,16.0,900.0,73.0,2.0,83.0
2014-09-13 00:00:00,0.8,0.0,17.3,1008.6,18.8,10.0,900.0,75.0,2.0,80.0
2014-09-13 01:00:00,0.7,0.0,17.8,1008.4,18.8,2.0,1000.0,88.0,2.0,109.0
2014-09-13 02:00:00,0.0,0.0,17.6,1008.6,18.6,2.0,1000.0,84.0,2.0,104.0
2014-09-13 03:00:00,0.4,0.0,17.8,1008.5,18.6,2.0,1100.0,80.0,2.0,91.0
2014-09-13 04:00:00,0.0,0.0,17.6,1008.2,18.6,2.0,1100.0,75.0,2.0,84.0
2014-09-13 05:00:00,0.4,0.0,17.4,1008.5,18.4,2.0,1100.0,73.0,2.0,77.0
2014-09-13 06:00:00,0.5,0.0,17.5,1008.9,19.0,2.0,1200.0,71.0,2.0,88.0
2014-09-13 07:00:00,0.4,0.0,17.5,1009.1,20.7,2.0,1400.0,71.0,2.0,126.0
2014-09-13 08:00:00,1.3,0.0,15.3,1009.1,23.2,2.0,1500.0,80.0,2.0,147.0
2014-09-13 09:00:00,1.8,0.0,14.9,1009.3,24.2,10.0,1200.0,88.0,4.0,96.0
2014-09-13 10:00:00,2.0,0.0,14.6,1009.1,25.2,44.0,900.0,75.0,9.0,88.0
2014-09-13 11:00:00,3.4,0.0,14.5,1008.2,25.7,104.0,700.0,36.0,13.0,61.0
2014-09-13 12:00:00,2.3,0.0,13.7,1007.4,26.6,122.0,700.0,30.0,15.0,86.0
2014-09-13 13:00:00,3.1,0.0,14.1,1007.2,27.0,137.0,700.0,26.0,12.0,55.0
2014-09-13 14:00:00,3.1,0.0,13.1,1006.7,27.1,158.0,600.0,20.0,11.0,44.0
2014-09-13 15:00:00,2.4,0.0,11.9,1006.4,27.1,165.0,600.0,20.0,10.0,88.0
2014-09-13 16:00:00,2.2,0.0,13.0,1006.3,26.6,176.0,600.0,22.0,8.0,103.0
2014-09-13 17:00:00,1.7,0.0,12.8,1006.0,25.3,178.0,600.0,22.0,8.0,57.0
2014-09-13 18:00:00,1.5,0.0,13.3,1006.3,24.1,177.0,700.0,26.0,7.0,86.0
2014-09-13 19:00:00,1.3,0.0,14.2,1007.0,23.2,162.0,700.0,36.0,6.0,104.0
2014-09-13 20:00:00,2.3,0.0,14.8,1007.2,23.0,133.0,800.0,44.0,6.0,100.0
2014-09-13 21:00:00,1.3,0.0,15.2,1007.3,22.1,117.0,800.0,46.0,7.0,132.0
2014-09-13 22:00:00,1.1,0.0,15.3,1007.4,21.7,97.0,800.0,50.0,5.0,123.0
2014-09-13 23:00:00,1.2,0.0,15.2,1007.6,21.3,98.0,800.0,49.0,5.0,110.0
2014-09-14 00:00:00,0.7,0.0,16.2,1007.1,19.2,97.0,800.0,46.0,4.0,101.0
2014-09-14 01:00:00,0.6,0.0,16.2,1007.2,19.2,73.0,800.0,54.0,3.0,110.0
2014-09-14 02:00:00,0.5,0.0,15.6,1007.3,20.6,53.0,800.0,56.0,2.0,101.0
2014-09-14 03:00:00,0.0,0.0,16.4,1007.2,19.8,27.0,800.0,69.0,2.0,102.0
2014-09-14 04:00:00,0.5,0.0,16.3,1008.1,19.9,22.0,800.0,68.0,2.0,82.0
2014-09-14 05:00:00,1.8,0.0,14.4,1008.9,21.5,11.0,800.0,86.0,2.0,100.0
2014-09-14 06:00:00,1.6,0.0,14.5,1009.7,21.4,12.0,800.0,90.0,2.0,97.0
2014-09-14 07:00:00,2.5,0.0,12.1,1010.4,22.1,7.0,900.0,94.0,3.0,151.0
2014-09-14 08:00:00,2.0,0.0,4.2,1010.9,23.2,37.0,800.0,67.0,3.0,110.0
2014-09-14 09:00:00,1.6,0.0,2.7,1011.6,23.3,47.0,700.0,52.0,3.0,59.0
2014-09-14 10:00:00,2.9,0.0,2.3,1011.9,23.5,40.0,500.0,44.0,2.0,35.0
2014-09-14 11:00:00,2.4,0.0,2.4,1012.2,23.0,43.0,400.0,33.0,2.0,13.0
2014-09-14 12:00:00,2.2,0.0,3.7,1012.1,22.7,53.0,400.0,28.0,2.0,34.0
2014-09-14 13:00:00,2.3,0.0,3.8,1011.5,22.8,50.0,300.0,29.0,2.0,19.0
2014-09-14 14:00:00,1.2,0.0,4.7,1011.2,23.2,49.0,300.0,29.0,2.0,46.0
2014-09-14 15:00:00,0.8,0.0,5.0,1011.3,23.6,44.0,300.0,33.0,2.0,52.0
2014-09-14 16:00:00,1.2,0.0,8.7,1011.3,23.4,49.0,300.0,31.0,2.0,22.0
2014-09-14 17:00:00,1.6,0.0,8.1,1011.4,20.4,48.0,300.0,32.0,2.0,65.0
2014-09-14 18:00:00,0.9,0.0,10.3,1011.8,19.0,37.0,400.0,38.0,2.0,89.0
2014-09-14 19:00:00,0.8,0.0,11.4,1012.4,18.1,13.0,600.0,65.0,2.0,123.0
2014-09-14 20:00:00,1.5,0.0,13.5,1012.8,18.4,2.0,800.0,79.0,2.0,144.0
2014-09-14 21:00:00,0.8,0.0,14.1,1012.6,17.6,2.0,800.0,79.0,2.0,113.0
2014-09-14 22:00:00,0.8,0.0,14.3,1012.5,16.3,2.0,700.0,72.0,2.0,139.0
2014-09-14 23:00:00,0.0,0.0,14.5,1012.4,15.6,2.0,800.0,67.0,2.0,115.0
2014-09-15 00:00:00,0.7,0.0,14.4,1012.7,15.2,2.0,800.0,65.0,2.0,100.0
2014-09-15 01:00:00,0.9,0.0,13.8,1012.8,14.6,2.0,900.0,63.0,2.0,104.0
2014-09-15 02:00:00,1.1,0.0,12.9,1013.0,14.4,2.0,900.0,59.0,2.0,83.0
2014-09-15 03:00:00,0.6,0.0,10.4,1013.2,15.0,2.0,600.0,63.0,2.0,28.0
2014-09-15 04:00:00,0.0,0.0,10.5,1013.2,12.8,2.0,600.0,62.0,2.0,70.0
2014-09-15 05:00:00,0.2,0.0,9.9,1013.4,11.7,2.0,400.0,58.0,2.0,33.0
2014-09-15 06:00:00,0.1,0.0,11.6,1013.8,14.1,2.0,400.0,53.0,2.0,31.0
2014-09-15 07:00:00,0.6,0.0,7.9,1013.9,20.2,2.0,500.0,55.0,2.0,49.0
2014-09-15 08:00:00,1.2,0.0,3.0,1013.9,23.0,6.0,600.0,56.0,8.0,24.0
2014-09-15 09:00:00,1.7,0.0,0.8,1013.9,24.6,22.0,500.0,44.0,17.0,16.0
2014-09-15 10:00:00,2.1,0.0,-1.9,1013.1,25.8,39.0,400.0,32.0,12.0,17.0
2014-09-15 11:00:00,1.7,0.0,0.9,1012.4,26.4,52.0,300.0,24.0,7.0,5.0
2014-09-15 12:00:00,1.3,0.0,-1.5,1011.3,27.4,63.0,300.0,16.0,4.0,20.0
2014-09-15 13:00:00,2.3,0.0,0.9,1010.8,27.3,77.0,200.0,11.0,3.0,11.0
2014-09-15 14:00:00,2.8,0.0,1.6,1010.1,27.3,86.0,300.0,13.0,3.0,20.0
2014-09-15 15:00:00,1.8,0.0,2.8,1009.8,27.0,88.0,300.0,18.0,3.0,36.0
2014-09-15 16:00:00,2.8,0.0,4.5,1009.8,26.1,95.0,300.0,21.0,3.0,67.0
2014-09-15 17:00:00,2.8,0.0,2.7,1009.6,24.6,107.0,300.0,30.0,4.0,117.0
2014-09-15 18:00:00,2.5,0.0,3.4,1009.9,22.9,121.0,400.0,32.0,5.0,127.0
2014-09-15 19:00:00,1.8,0.0,3.7,1010.5,21.6,75.0,400.0,44.0,4.0,80.0
2014-09-15 20:00:00,1.7,0.0,4.9,1011.0,20.5,48.0,500.0,53.0,4.0,78.0
2014-09-15 21:00:00,1.9,0.0,7.1,1011.2,19.7,25.0,500.0,69.0,6.0,84.0
2014-09-15 22:00:00,1.2,0.0,9.0,1010.9,16.6,20.0,500.0,70.0,9.0,86.0
2014-09-15 23:00:00,0.2,0.0,10.3,1011.1,14.1,15.0,500.0,76.0,8.0,104.0
2014-09-16 00:00:00,0.5,0.0,10.5,1011.0,13.3,5.0,500.0,80.0,5.0,98.0
2014-09-16 01:00:00,0.4,0.0,10.4,1011.0,12.9,2.0,600.0,81.0,4.0,90.0
2014-09-16 02:00:00,1.5,0.0,7.8,1011.0,15.5,2.0,700.0,79.0,2.0,104.0
2014-09-16 03:00:00,1.5,0.0,7.0,1011.0,16.9,2.0,800.0,75.0,2.0,85.0
2014-09-16 04:00:00,0.8,0.0,7.5,1011.1,16.0,2.0,700.0,89.0,3.0,71.0
2014-09-16 05:00:00,1.1,0.0,7.0,1011.4,14.9,2.0,600.0,78.0,3.0,90.0
2014-09-16 06:00:00,0.7,0.0,9.8,1012.2,15.2,21.0,400.0,51.0,2.0,43.0
2014-09-16 07:00:00,1.7,0.0,7.1,1012.4,18.3,14.0,500.0,59.0,2.0,60.0
2014-09-16 08:00:00,1.4,0.0,6.7,1012.4,20.4,12.0,600.0,61.0,2.0,66.0
2014-09-16 09:00:00,1.5,0.0,6.8,1012.4,21.7,23.0,500.0,54.0,2.0,58.0
2014-09-16 10:00:00,2.0,0.0,4.6,1012.0,22.1,33.0,500.0,48.0,3.0,31.0
2014-09-16 11:00:00,0.9,0.0,6.3,1011.7,22.5,40.0,500.0,49.0,2.0,52.0
2014-09-16 12:00:00,1.7,0.0,6.6,1011.7,22.9,44.0,500.0,52.0,3.0,61.0
2014-09-16 13:00:00,0.8,0.0,6.8,1011.2,22.2,43.0,600.0,70.0,4.0,79.0
2014-09-16 14:00:00,0.9,0.0,8.4,1011.1,21.9,37.0,800.0,87.0,4.0,102.0
2014-09-16 15:00:00,0.9,0.0,11.2,1011.3,21.5,42.0,800.0,93.0,3.0,151.0
2014-09-16 16:00:00,1.3,0.0,10.7,1011.1,20.9,40.0,800.0,106.0,4.0,190.0
2014-09-16 17:00:00,1.2,0.0,11.6,1011.4,20.4,45.0,800.0,102.0,5.0,290.0
2014-09-16 18:00:00,1.0,0.0,11.6,1011.6,20.1,36.0,800.0,96.0,4.0,246.0
2014-09-16 19:00:00,2.0,0.0,11.7,1012.2,19.7,16.0,900.0,102.0,4.0,225.0
2014-09-16 20:00:00,1.6,0.0,12.1,1012.4,18.6,5.0,900.0,98.0,6.0,166.0
2014-09-16 21:00:00,1.6,0.0,12.7,1012.7,18.0,2.0,900.0,96.0,4.0,143.0
2014-09-16 22:00:00,1.2,0.0,12.3,1013.0,17.8,2.0,1000.0,94.0,4.0,153.0
2014-09-16 23:00:00,1.7,0.0,11.4,1013.3,17.6,2.0,900.0,82.0,2.0,95.0
2014-09-17 00:00:00,2.5,0.0,10.8,1013.2,17.5,8.0,700.0,68.0,2.0,31.0
2014-09-17 01:00:00,1.7,0.0,10.4,1013.2,17.3,7.0,600.0,67.0,2.0,79.0
2014-09-17 02:00:00,1.2,0.0,9.5,1013.0,16.8,30.0,500.0,52.0,2.0,21.0
2014-09-17 03:00:00,1.5,0.0,10.6,1013.0,15.9,32.0,400.0,51.0,2.0,25.0
2014-09-17 04:00:00,2.3,0.0,10.7,1013.2,15.7,6.0,500.0,68.0,2.0,64.0
2014-09-17 05:00:00,1.5,0.0,11.0,1014.0,15.6,5.0,600.0,57.0,2.0,66.0
2014-09-17 06:00:00,0.9,0.0,11.3,1014.9,15.7,10.0,600.0,54.0,2.0,43.0
2014-09-17 07:00:00,0.8,0.0,11.7,1014.8,16.3,8.0,700.0,56.0,2.0,62.0
2014-09-17 08:00:00,0.8,0.0,12.3,1015.0,17.2,6.0,800.0,59.0,2.0,84.0
2014-09-17 09:00:00,0.4,0.0,12.4,1015.0,18.4,10.0,700.0,59.0,2.0,89.0
2014-09-17 10:00:00,1.1,0.0,12.7,1015.1,20.0,8.0,800.0,63.0,2.0,93.0
2014-09-17 11:00:00,0.8,0.0,12.9,1014.7,20.4,11.0,1000.0,73.0,3.0,113.0
2014-09-17 12:00:00,2.0,0.0,12.6,1014.3,21.2,14.0,1100.0,87.0,3.0,122.0
2014-09-17 13:00:00,1.4,0.0,12.4,1013.7,21.3,19.0,1200.0,97.0,3.0,121.0
2014-09-17 14:00:00,1.7,0.0,11.9,1013.3,22.2,38.0,1000.0,91.0,3.0,116.0
2014-09-17 15:00:00,2.4,0.0,11.9,1013.1,21.9,59.0,800.0,75.0,3.0,116.0
2014-09-17 16:00:00,1.9,0.0,11.5,1013.3,21.8,88.0,600.0,52.0,3.0,70.0
2014-09-17 17:00:00,2.1,0.0,12.1,1013.5,20.4,92.0,600.0,40.0,2.0,71.0
2014-09-17 18:00:00,0.7,0.0,12.9,1013.8,17.6,86.0,600.0,39.0,2.0,150.0
2014-09-17 19:00:00,0.9,0.0,12.9,1014.6,16.2,71.0,600.0,43.0,2.0,91.0
2014-09-17 20:00:00,0.3,0.0,13.1,1015.0,14.9,36.0,800.0,65.0,2.0,100.0
2014-09-17 21:00:00,0.6,0.0,13.0,1015.0,14.5,10.0,900.0,87.0,2.0,94.0
2014-09-17 22:00:00,0.4,0.0,12.9,1015.0,13.9,2.0,900.0,92.0,2.0,98.0
2014-09-17 23:00:00,0.6,0.0,12.5,1015.0,13.3,2.0,1000.0,83.0,2.0,81.0
2014-09-18 00:00:00,0.3,0.0,12.1,1015.0,12.7,2.0,1000.0,80.0,2.0,76.0
2014-09-18 01:00:00,0.0,0.0,11.8,1015.0,12.4,2.0,1000.0,81.0,2.0,90.0
2014-09-18 02:00:00,0.2,0.0,11.6,1014.8,12.1,2.0,1000.0,74.0,2.0,88.0
2014-09-18 03:00:00,0.0,0.0,11.4,1014.5,11.9,2.0,1400.0,75.0,2.0,97.0
2014-09-18 04:00:00,0.4,0.0,11.3,1014.5,11.8,2.0,1200.0,85.0,2.0,140.0
2014-09-18 05:00:00,0.2,0.0,11.2,1014.9,11.7,2.0,1000.0,88.0,2.0,93.0
2014-09-18 06:00:00,0.7,0.0,12.3,1015.1,12.8,2.0,1000.0,86.0,2.0,104.0
2014-09-18 07:00:00,1.0,0.0,12.7,1015.2,16.0,2.0,1000.0,77.0,2.0,99.0
2014-09-18 08:00:00,0.4,0.0,13.3,1015.3,20.1,5.0,1100.0,83.0,2.0,160.0
2014-09-18 09:00:00,0.7,0.0,12.4,1015.1,22.1,12.0,1200.0,97.0,2.0,127.0
2014-09-18 10:00:00,1.6,0.0,12.3,1014.5,24.3,46.0,1000.0,78.0,4.0,97.0
2014-09-18 11:00:00,1.5,0.0,11.4,1013.5,25.6,79.0,900.0,71.0,4.0,84.0
2014-09-18 12:00:00,1.9,0.0,11.3,1012.6,26.8,96.0,1000.0,80.0,5.0,101.0
2014-09-18 13:00:00,1.1,0.0,10.8,1011.6,27.7,129.0,900.0,68.0,5.0,72.0
2014-09-18 14:00:00,1.0,0.0,8.6,1010.9,27.8,142.0,800.0,66.0,5.0,87.0
2014-09-18 15:00:00,1.4,0.0,7.1,1010.3,27.8,159.0,700.0,61.0,5.0,99.0
